[20Feb2025 15:30:41.754] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914, nogui]
[20Feb2025 15:30:41.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.14 by Ubuntu
[20Feb2025 15:30:42.527] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/XD/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[20Feb2025 15:30:43.747] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.18.2-40.2.21/fmlcore-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.759] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.2.21/javafmllanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.762] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.2.21/lowcodelanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:43.781] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/XD/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.18.2-40.2.21/mclanguage-1.18.2-40.2.21.jar is missing mods.toml file
[20Feb2025 15:30:44.084] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: No dependencies to load found. Skipping!
[20Feb2025 15:30:49.865] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[20Feb2025 15:30:50.268] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [tictim.paraglider.MixinConnector]
[20Feb2025 15:30:50.276] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[20Feb2025 15:31:16.139] [modloading-worker-0/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.14...
[20Feb2025 15:31:17.640] [modloading-worker-0/INFO] [be.florens.expandability.ExpandAbility/]: ExpandAbility here, who dis?
[20Feb2025 15:32:07.397] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_gray Expected: 1731 Got: 1769
[20Feb2025 15:32:07.398] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_blue Expected: 1732 Got: 1770
[20Feb2025 15:32:07.398] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_white Expected: 1733 Got: 1771
[20Feb2025 15:32:07.399] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_sapphire Expected: 1734 Got: 1772
[20Feb2025 15:32:07.399] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_silver Expected: 1735 Got: 1773
[20Feb2025 15:32:07.399] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_electric Expected: 1736 Got: 1774
[20Feb2025 15:32:07.400] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_amythest Expected: 1737 Got: 1775
[20Feb2025 15:32:07.400] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_copper Expected: 1738 Got: 1776
[20Feb2025 15:32:07.401] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonscale_black Expected: 1739 Got: 1777
[20Feb2025 15:32:07.401] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragon_bone_block Expected: 1740 Got: 1778
[20Feb2025 15:32:07.402] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragon_bone_wall Expected: 1741 Got: 1779
[20Feb2025 15:32:07.403] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_fire_brick Expected: 1742 Got: 1780
[20Feb2025 15:32:07.403] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_ice_brick Expected: 1743 Got: 1781
[20Feb2025 15:32:07.404] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_lightning_brick Expected: 1744 Got: 1782
[20Feb2025 15:32:07.405] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_fire_input Expected: 1745 Got: 1783
[20Feb2025 15:32:07.405] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_ice_input Expected: 1746 Got: 1784
[20Feb2025 15:32:07.406] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_lightning_input Expected: 1747 Got: 1785
[20Feb2025 15:32:07.407] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_fire_core Expected: 1748 Got: 1786
[20Feb2025 15:32:07.408] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_ice_core Expected: 1749 Got: 1787
[20Feb2025 15:32:07.409] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_lightning_core Expected: 1750 Got: 1788
[20Feb2025 15:32:07.409] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_fire_core_disabled Expected: 1751 Got: 1789
[20Feb2025 15:32:07.410] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_ice_core_disabled Expected: 1752 Got: 1790
[20Feb2025 15:32:07.411] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonforge_lightning_core_disabled Expected: 1753 Got: 1791
[20Feb2025 15:32:07.413] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:egginice Expected: 1754 Got: 1792
[20Feb2025 15:32:07.415] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_mushroom_red Expected: 1755 Got: 1793
[20Feb2025 15:32:07.416] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_mushroom_brown Expected: 1756 Got: 1794
[20Feb2025 15:32:07.416] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_oak Expected: 1757 Got: 1795
[20Feb2025 15:32:07.417] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_birch Expected: 1758 Got: 1796
[20Feb2025 15:32:07.418] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_spruce Expected: 1759 Got: 1797
[20Feb2025 15:32:07.419] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_house_dark_oak Expected: 1760 Got: 1798
[20Feb2025 15:32:07.420] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_empty Expected: 1761 Got: 1799
[20Feb2025 15:32:07.421] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_0 Expected: 1762 Got: 1800
[20Feb2025 15:32:07.421] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_1 Expected: 1763 Got: 1801
[20Feb2025 15:32:07.422] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_2 Expected: 1764 Got: 1802
[20Feb2025 15:32:07.423] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_3 Expected: 1765 Got: 1803
[20Feb2025 15:32:07.424] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:pixie_jar_4 Expected: 1766 Got: 1804
[20Feb2025 15:32:07.425] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_resin_desert Expected: 1767 Got: 1805
[20Feb2025 15:32:07.426] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_resin_sticky_desert Expected: 1768 Got: 1806
[20Feb2025 15:32:07.427] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_resin_jungle Expected: 1769 Got: 1807
[20Feb2025 15:32:07.427] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_resin_sticky_jungle Expected: 1770 Got: 1808
[20Feb2025 15:32:07.428] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:desert_myrmex_cocoon Expected: 1771 Got: 1809
[20Feb2025 15:32:07.429] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:jungle_myrmex_cocoon Expected: 1772 Got: 1810
[20Feb2025 15:32:07.431] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_desert_biolight Expected: 1773 Got: 1811
[20Feb2025 15:32:07.432] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_jungle_biolight Expected: 1774 Got: 1812
[20Feb2025 15:32:07.434] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_desert_resin_block Expected: 1775 Got: 1813
[20Feb2025 15:32:07.434] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_desert_resin_glass Expected: 1776 Got: 1814
[20Feb2025 15:32:07.435] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_jungle_resin_block Expected: 1777 Got: 1815
[20Feb2025 15:32:07.436] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:myrmex_jungle_resin_glass Expected: 1778 Got: 1816
[20Feb2025 15:32:07.437] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_fire_block Expected: 1779 Got: 1817
[20Feb2025 15:32:07.437] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_ice_block Expected: 1780 Got: 1818
[20Feb2025 15:32:07.438] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dragonsteel_lightning_block Expected: 1781 Got: 1819
[20Feb2025 15:32:07.438] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone Expected: 1782 Got: 1820
[20Feb2025 15:32:07.439] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_bricks Expected: 1783 Got: 1821
[20Feb2025 15:32:07.440] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_bricks_chiseled Expected: 1784 Got: 1822
[20Feb2025 15:32:07.441] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_bricks_cracked Expected: 1785 Got: 1823
[20Feb2025 15:32:07.441] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_bricks_mossy Expected: 1786 Got: 1824
[20Feb2025 15:32:07.442] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_tile Expected: 1787 Got: 1825
[20Feb2025 15:32:07.443] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_face Expected: 1788 Got: 1826
[20Feb2025 15:32:07.443] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_torch Expected: 1789 Got: 1827
[20Feb2025 15:32:07.444] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_stairs Expected: 1790 Got: 1828
[20Feb2025 15:32:07.445] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_stone_slab Expected: 1791 Got: 1829
[20Feb2025 15:32:07.446] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dreadwood_log Expected: 1792 Got: 1830
[20Feb2025 15:32:07.446] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dreadwood_planks Expected: 1793 Got: 1831
[20Feb2025 15:32:07.447] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dreadwood_planks_lock Expected: 1794 Got: 1832
[20Feb2025 15:32:07.447] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_portal Expected: 1795 Got: 1833
[20Feb2025 15:32:07.448] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:dread_spawner Expected: 1796 Got: 1834
[20Feb2025 15:32:07.452] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:burnt_torch Expected: 1797 Got: 1835
[20Feb2025 15:32:07.453] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:ghost_chest Expected: 1798 Got: 1836
[20Feb2025 15:32:07.454] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:graveyard_soil Expected: 1799 Got: 1837
[20Feb2025 15:32:07.454] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_blue Expected: 1800 Got: 1838
[20Feb2025 15:32:07.454] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_bronze Expected: 1801 Got: 1839
[20Feb2025 15:32:07.455] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_deepblue Expected: 1802 Got: 1840
[20Feb2025 15:32:07.455] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_green Expected: 1803 Got: 1841
[20Feb2025 15:32:07.456] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_purple Expected: 1804 Got: 1842
[20Feb2025 15:32:07.456] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_red Expected: 1805 Got: 1843
[20Feb2025 15:32:07.457] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:sea_serpent_scale_block_teal Expected: 1806 Got: 1844
[20Feb2025 15:32:07.457] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_fire_dragon Expected: 1807 Got: 1845
[20Feb2025 15:32:07.458] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_ice_dragon Expected: 1808 Got: 1846
[20Feb2025 15:32:07.458] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_lightning_dragon Expected: 1809 Got: 1847
[20Feb2025 15:32:07.459] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_hippogryph Expected: 1810 Got: 1848
[20Feb2025 15:32:07.459] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_gorgon Expected: 1811 Got: 1849
[20Feb2025 15:32:07.459] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_pixie Expected: 1812 Got: 1850
[20Feb2025 15:32:07.460] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_cyclops Expected: 1813 Got: 1851
[20Feb2025 15:32:07.460] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_siren Expected: 1814 Got: 1852
[20Feb2025 15:32:07.461] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_hippocampus Expected: 1815 Got: 1853
[20Feb2025 15:32:07.461] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_death_worm Expected: 1816 Got: 1854
[20Feb2025 15:32:07.462] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_cockatrice Expected: 1817 Got: 1855
[20Feb2025 15:32:07.462] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_stymphalian_bird Expected: 1818 Got: 1856
[20Feb2025 15:32:07.462] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_troll Expected: 1819 Got: 1857
[20Feb2025 15:32:07.463] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_myrmex_worker Expected: 1820 Got: 1858
[20Feb2025 15:32:07.463] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: iceandfire:spawn_egg_myrmex_soldier Expected: 1821 Got: 1859
